Date,Open,High,Low,Close,Adj Close,Volume
2023-07-21,70400,70400,69400,70300,68132.71875,16528926
2023-07-24,70100,70900,69900,70400,68229.640625,13418597
2023-07-25,70000,70500,69800,70000,67841.9609375,14314945
2023-07-26,69800,70600,68100,69800,67648.1328125,30016221
2023-07-27,69900,71700,69300,71700,69489.546875,24261179
2023-07-28,71800,72400,70100,70600,68423.4609375,19420683
2023-07-31,70900,71000,69800,69800,67648.1328125,13035420
2023-08-01,70100,71200,70000,71100,68908.0625,12299254
2023-08-02,70700,71000,69800,69900,67745.046875,13835020
2023-08-03,69900,70200,68500,68800,66678.953125,20087090
2023-08-04,68800,69100,68200,68300,66194.375,12360193
2023-08-07,67700,69200,67600,68500,66388.2109375,10968505
2023-08-08,69000,69100,67400,67600,65515.953125,14664709
2023-08-09,68000,69600,67900,68900,66775.8828125,17259673
2023-08-10,68300,68500,67800,68000,65903.625,10227311
2023-08-11,68400,68800,67500,67500,65419.03125,9781038
2023-08-14,67500,67900,66900,67300,65225.20703125,9352343
2023-08-16,66700,67100,66300,67000,64934.453125,13174578
2023-08-17,66300,66800,66000,66700,64643.703125,10778652
2023-08-18,66000,66700,65800,66300,64256.03125,11745006
2023-08-21,66600,67100,66300,66600,64546.78125,9720067
2023-08-22,67200,67700,66300,66600,64546.78125,10500242
2023-08-23,66700,67100,66400,67100,65031.37109375,9549352
2023-08-24,68300,68700,67900,68200,66097.453125,15044463
2023-08-25,67100,67400,66900,67100,65031.37109375,7032462
2023-08-28,66800,67000,66500,66800,64740.625,5824628
2023-08-29,66900,67200,66600,66800,64740.625,9114352
2023-08-30,67300,67700,67100,67100,65031.37109375,9181223
2023-08-31,67100,67200,66400,66900,64837.5390625,15964630
2023-09-01,66800,71000,66700,71000,68811.1484375,29738235
2023-09-04,72900,72900,70700,71200,69004.984375,26286495
2023-09-05,70900,71500,70200,70700,68520.3828125,12330239
2023-09-06,70700,70800,69700,70000,67841.9609375,11414620
2023-09-07,70000,70600,69600,70400,68229.640625,13741241
2023-09-08,70200,70300,69600,70300,68132.71875,10688118
2023-09-11,70400,70800,70000,70800,68617.296875,11785462
2023-09-12,70800,71000,70400,70500,68326.5546875,11688599
2023-09-13,71100,71600,70300,70900,68714.21875,15955797
2023-09-14,71200,71800,70800,71700,69489.546875,21041407
2023-09-15,71700,72300,71400,72000,69780.3046875,17823512
2023-09-18,71300,71700,70200,70200,68035.796875,16040727
2023-09-19,70400,70800,69600,69800,67648.1328125,11820188
2023-09-20,70000,70300,69500,69600,67454.2890625,10873015
2023-09-21,69200,69800,68800,68900,66775.8828125,10796336
2023-09-22,68300,68900,68300,68800,66678.953125,9897840
2023-09-25,68500,69700,68500,69400,67260.4609375,13582516
2023-09-26,70000,70000,68400,68600,66832.7734375,13143470
2023-09-27,68600,69100,68200,68400,66637.9296875,14886491
2023-10-04,67400,67700,66700,67500,65761.109375,23361149
2023-10-05,67300,67400,66700,66700,64981.72265625,16108313
2023-10-06,67100,67300,66000,66000,64299.75390625,14386527
2023-10-10,66200,67600,66200,66400,64689.4453125,19889202
2023-10-11,68600,69400,67900,68200,66443.078125,25209349
2023-10-12,68600,69700,68200,68900,67125.046875,19311380
2023-10-13,68000,68500,67700,68000,66248.234375,9724086
2023-10-16,67900,68500,66800,67300,65566.265625,12599299
2023-10-17,67700,69900,67400,69400,67612.1640625,17299253
2023-10-18,68900,70500,68800,70500,68683.828125,16493184
2023-10-19,69700,70000,69400,69500,67709.578125,13985012
2023-10-20,68900,69200,68100,68800,67027.6171875,15204495
2023-10-23,68700,69100,68200,68400,66637.9296875,11625959
2023-10-24,68700,68800,67700,68500,66735.3515625,12791710
2023-10-25,68800,68800,67900,68000,66248.234375,10610703
2023-10-26,67000,67900,66700,66700,64981.72265625,15517624
2023-10-27,67100,67300,66700,67300,65566.265625,11334726
2023-10-30,66800,67800,66700,67300,65566.265625,10139270
2023-10-31,67600,68300,66900,66900,65176.5703125,14488892
2023-11-01,67500,68900,67300,68600,66832.7734375,13775256
2023-11-02,70000,70000,69400,69700,67904.4296875,16350031
2023-11-03,69700,70200,69500,69600,67807.0078125,10322234
2023-11-06,69800,70900,69300,70900,69073.5234375,22228489
2023-11-07,70600,70900,70000,70900,69073.5234375,17228731
2023-11-08,71300,71400,69700,69900,68099.28125,12901310
2023-11-09,69900,70800,69600,70300,68488.984375,12301373
2023-11-10,70000,70500,69500,70500,68683.828125,9684347
2023-11-13,71300,71300,70300,70400,68586.40625,9246919
2023-11-14,71000,71100,70600,70800,68976.09375,9567984
2023-11-15,71600,72200,71500,72200,70340.0390625,20148677
2023-11-16,72500,73000,72300,72800,70924.578125,15860451
2023-11-17,72300,73000,72300,72500,70632.3046875,11494644
2023-11-20,72100,73000,72100,72700,70827.15625,10610157
2023-11-21,73100,73400,72700,72800,70924.578125,9712881
2023-11-22,72200,73000,71900,72800,70924.578125,11105143
2023-11-23,73000,73200,72200,72400,70534.875,6775614
2023-11-24,72400,72600,71700,71700,69852.90625,6676685
2023-11-27,71500,72100,71100,71300,69463.2109375,9113857
2023-11-28,71400,72700,71300,72700,70827.15625,13283081
2023-11-29,72400,72800,72200,72700,70827.15625,9283933
2023-11-30,72700,72800,72200,72800,70924.578125,15783714
2023-12-01,72400,72500,71700,72000,70145.1875,9871284
2023-12-04,72800,72900,72400,72600,70729.7265625,10229267
2023-12-05,72300,72400,71200,71200,69365.8046875,12129682
2023-12-06,71800,72100,71600,71700,69852.90625,8123087
2023-12-07,71800,71900,71100,71500,69658.0625,8862017
2023-12-08,72100,72800,71900,72600,70729.7265625,10859463
2023-12-11,72800,73000,72200,73000,71119.4296875,9861960
2023-12-12,73300,73500,73100,73500,71606.5390625,13758646
2023-12-13,73300,73500,72800,72800,70924.578125,13116766
2023-12-14,74100,74300,72500,73100,71216.8515625,27567593
2023-12-15,73800,74000,73200,73300,71411.6953125,15419815
2023-12-18,73300,73400,72800,72900,71022,9690551
2023-12-19,73000,73400,72800,73400,71509.109375,8907632
2023-12-20,74200,74900,73800,74800,72873.0625,16870156
2023-12-21,74600,75000,74300,75000,73067.8984375,13478766
2023-12-22,75800,76300,75400,75900,73944.7109375,14515608
2023-12-26,76100,76700,75700,76600,74626.6796875,13164909
2023-12-27,76700,78000,76500,78000,76350.4375,20651042
2023-12-28,77700,78500,77500,78500,76839.875,17797536
2024-01-02,78200,79800,78200,79600,77916.609375,17142847
2024-01-03,78500,78800,77000,77000,75371.5859375,21753644
2024-01-04,76100,77300,76100,76600,74980.0546875,15324439
2024-01-05,76700,77100,76400,76600,74980.0546875,11304316
2024-01-08,77000,77500,76400,76500,74882.171875,11088724
2024-01-09,77400,77700,74300,74700,73120.234375,26019249
2024-01-10,75000,75200,73200,73600,72043.4921875,20259529
2024-01-11,72900,73600,72700,73200,71651.953125,57691266
2024-01-12,73000,74100,72800,73100,71554.078125,13038939
2024-01-15,73200,74000,73200,73900,72337.1484375,2957915
2024-01-16,73500,73700,72500,72600,71064.640625,14760415
2024-01-17,73100,73300,71000,71000,69498.484375,22683660
2024-01-18,71600,72000,70700,71700,70183.6796875,17853397
2024-01-19,73500,74700,73000,74700,73120.234375,23363427
2024-01-22,75900,76000,75000,75100,73511.7734375,19673375
2024-01-23,75700,75800,74300,75200,73609.65625,14786224
2024-01-24,75200,75200,73500,74000,72435.0390625,12860661
2024-01-25,74200,74800,73700,74100,72532.9296875,11737747
2024-01-26,73700,74500,73300,73400,71847.7265625,11160062
2024-01-29,73800,75200,73500,74400,72826.578125,13976521
2024-01-30,75000,75300,73700,74300,72728.6953125,12244418
2024-01-31,73400,74000,72500,72700,71162.5234375,15703560
2024-02-01,73000,74200,72900,73600,72043.4921875,19881033
2024-02-02,74000,75200,73700,75200,73609.65625,14955881
2024-02-05,74200,74800,73500,74300,72728.6953125,19026021
2024-02-06,74300,74700,73300,74400,72826.578125,14559254
2024-02-07,74600,75500,74300,75000,73413.8828125,16566445
2024-02-08,75000,75200,73600,74100,72532.9296875,20810708
2024-02-13,74800,75200,74400,75200,73609.65625,21966745
2024-02-14,73700,74300,73700,74000,72435.0390625,12434945
2024-02-15,74200,74400,73000,73200,71651.953125,14120600
2024-02-16,73300,73400,72500,72800,71260.4140625,13444781
2024-02-19,72800,73900,72800,73800,72239.265625,12726404
2024-02-20,73700,73700,72800,73300,71749.84375,14681477
2024-02-21,73400,73700,72900,73000,71456.1875,11503495
2024-02-22,73800,73900,72700,73100,71554.078125,15208934
2024-02-23,73600,74200,72900,72900,71358.2890625,16225166
2024-02-26,72300,73200,72200,72800,71260.4140625,14669352
2024-02-27,73100,73400,72700,72900,71358.2890625,13201981
2024-02-28,72900,73900,72800,73200,71651.953125,11795859
2024-02-29,72600,73400,72000,73400,71847.7265625,21176403
2024-03-04,74300,75000,74000,74900,73316,23210474
2024-03-05,74600,74800,73700,73700,72141.375,19505125
2024-03-06,73200,73500,72700,72900,71358.2890625,21547905
2024-03-07,73100,73300,72200,72200,70673.109375,14516963
2024-03-08,72800,73400,72600,73300,71749.84375,19271349
2024-03-11,72900,73100,72300,72400,70868.875,9740504
2024-03-12,72600,73500,72100,73300,71749.84375,13011654
2024-03-13,73700,74100,73500,74100,72532.9296875,15243134
2024-03-14,74400,74500,73600,74300,72728.6953125,22545539
2024-03-15,73400,73700,72300,72300,70770.9921875,22580555
2024-03-18,72600,73000,72500,72800,71260.4140625,11520348
2024-03-19,72300,73000,71700,72800,71260.4140625,15376066
2024-03-20,73700,77200,73400,76900,75273.703125,50106297
2024-03-21,79200,79300,77700,79300,77622.9453125,44569799
2024-03-22,79600,79900,77800,78900,77231.40625,26724761
2024-03-25,79600,79800,77800,78200,76546.21875,18703996
2024-03-26,79700,80100,79200,79900,78210.265625,30551494
2024-03-27,79200,80000,79200,79800,78112.375,17424595
2024-03-28,79400,81000,79200,80800,79450.640625,25084812
2024-03-29,81200,82500,80900,82400,81023.921875,27126366
2024-04-01,83200,83300,82000,82000,80630.609375,20116513
2024-04-02,82900,85000,82900,85000,83580.5078125,37077944
2024-04-03,84300,85000,83500,84100,82695.5390625,30493347
2024-04-04,85200,85500,84300,85300,83875.4921875,25248934
2024-04-05,84500,85000,83800,84500,83088.859375,18883752
2024-04-08,85200,86000,84500,84500,83088.859375,18953232
2024-04-09,84500,84900,83100,83600,82203.890625,23725956
2024-04-11,83200,84700,82500,84100,82695.5390625,25538009
2024-04-12,84700,84900,83200,83700,82302.2109375,17061770
2024-04-15,82900,83200,81200,82200,80827.2734375,26663772
2024-04-16,81200,81300,79400,80000,78664.015625,31949845
2024-04-17,80700,80800,78900,78900,77582.375,22611631
2024-04-18,78800,80100,78300,79600,78270.6875,21370190
2024-04-19,78300,78700,76300,77600,76304.0859375,31317563
2024-04-22,77400,77500,75100,76100,74829.1328125,30469477
2024-04-23,76400,76800,75500,75500,74239.1640625,18717699
2024-04-24,77500,78800,77200,78600,77287.3828125,22166150
2024-04-25,77300,77500,76300,76300,75025.8046875,15549134
2024-04-26,77800,77900,76500,76700,75419.1171875,12755629
2024-04-29,77400,77600,76200,76700,75419.1171875,14664474
2024-04-30,77000,78500,76600,77500,76205.7578125,19007007
2024-05-02,77600,78600,77300,78000,76697.40625,18900640
2024-05-03,79000,79000,77500,77600,76304.0859375,13151889
2024-05-07,79600,81300,79400,81300,79942.3046875,26238868
2024-05-08,80800,81400,80500,81300,79942.3046875,13089576
2024-05-09,81100,81500,79700,79700,78369.0234375,18759935
2024-05-10,80400,81100,78900,79200,77877.3671875,16976124
2024-05-13,79400,79900,77600,78400,77090.734375,18652344
2024-05-14,78600,78800,77900,78300,76992.3984375,11763992
2024-05-16,80200,80300,78100,78200,76894.0703125,20989778
2024-05-17,78600,78800,77200,77400,76107.421875,15918201
2024-05-20,78100,79100,77900,78900,77582.375,19456783
2024-05-21,78500,79000,78200,78400,77090.734375,13690583
2024-05-22,78100,78700,77300,77700,76402.4140625,19521506
2024-05-23,77700,79100,77100,78300,76992.3984375,18728087
2024-05-24,76800,77000,75700,75900,74632.4765625,27891278
2024-05-27,75300,78200,74000,77200,75910.765625,43825202
2024-05-28,76500,78000,76200,77600,76304.0859375,18539072
2024-05-29,77700,78200,75200,75200,73944.171875,30244875
2024-05-30,74800,75200,73500,73500,72272.5546875,28551273
2024-05-31,74500,74700,73500,73500,72272.5546875,26198776
2024-06-03,74400,76400,74200,75700,74435.8125,15706268
2024-06-04,74900,76100,74900,75300,74042.5,14098053
2024-06-05,78000,78000,76800,77400,76107.421875,23177968
2024-06-07,78400,78600,77100,77300,76009.09375,21189349
2024-06-10,76100,76600,75600,75700,74435.8125,14598755
2024-06-11,75900,76000,75100,75200,73944.171875,16971175
2024-06-12,75300,77100,75200,76500,75222.4609375,19246725
2024-06-13,78400,79000,77800,78600,77287.3828125,33763804
2024-06-14,79700,80500,79000,79600,78270.6875,22926612
2024-06-17,79200,79500,78000,78100,76795.7421875,16123051
2024-06-18,78700,80200,78600,79800,78467.3515625,18207598
2024-06-19,81100,82500,80500,81200,79843.96875,24168863
2024-06-20,81500,82200,81200,81600,80237.2890625,20288913
2024-06-21,80700,80800,80000,80000,78664.015625,17907523
2024-06-24,79700,80900,79500,80600,79253.9921875,15454227
2024-06-25,80600,81800,80100,80800,79450.640625,19088458
2024-06-26,80100,81400,79900,81300,79942.3046875,17783242
2024-06-27,81300,81600,80500,81600,80595.1640625,11739720
2024-06-28,81900,81900,80800,81500,80496.390625,9455929
2024-07-01,81500,82100,81300,81800,80792.6953125,11317202
2024-07-02,82500,82600,81500,81800,80792.6953125,14471904
2024-07-03,82300,82300,81000,81800,80792.6953125,11440328
2024-07-04,82900,84700,82400,84600,83558.21875,43857229
2024-07-05,85600,87100,85200,87100,86027.4375,45791193
2024-07-08,87900,88600,86900,87400,86323.7421875,24035809
2024-07-09,87800,88200,86900,87800,86718.8125,21336201
2024-07-10,87600,88000,87100,87800,86718.8125,17813847
2024-07-11,88500,88800,86700,87600,86521.2734375,24677608
2024-07-12,85900,86100,84100,84400,83360.6796875,26344386
2024-07-15,84700,87300,84100,86700,85632.359375,25193080
2024-07-16,86900,88000,86700,87700,86620.046875,16166688
2024-07-17,87100,88000,86400,86700,85632.359375,18186490
2024-07-18,83800,86900,83800,86900,85829.890625,24721790
2024-07-19,85600,86100,84100,84400,83360.6796875,18569122
2024-07-22,84400,84900,82600,83000,81977.921875,18987560
2024-07-23,84200,84700,83400,83900,82866.8359375,15766389
2024-07-24,82900,83300,81900,82000,80990.234375,16939083
2024-07-25,80400,81000,80100,80400,79409.9375,20323811
2024-07-26,80700,81300,80400,80900,79903.78125,14508334
2024-07-29,81600,82000,81100,81200,80200.0859375,12797136
2024-07-30,80400,81000,80000,81000,80002.5546875,13169636
2024-07-31,81200,83900,80900,83900,82866.8359375,20744323
2024-08-01,86000,86100,83100,83100,82076.6875,20900338
2024-08-02,81000,81400,79500,79600,78619.7890625,25800275
2024-08-05,76700,76900,70200,71400,70520.765625,54608790
2024-08-06,74900,75300,72300,72500,71607.21875,47295226
2024-08-07,73000,76000,72800,74700,73780.125,32710428
2024-08-08,73200,73900,72500,73400,72496.140625,28414729
2024-08-09,75700,75800,74200,74700,73780.125,16388222
2024-08-12,75200,75900,74800,75500,74570.28125,9839259
2024-08-13,76500,76600,75500,76100,75162.8828125,10716261
2024-08-14,77400,77800,77000,77200,76249.34375,13246168
2024-08-16,79400,80200,78700,80200,79212.3984375,22061478
2024-08-19,80100,80100,78000,78300,77335.796875,14146565
2024-08-20,79500,79800,78700,78900,77928.40625,10683836
2024-08-21,77900,78600,77800,78300,77335.796875,7805598
2024-08-22,78700,78900,77800,78300,77335.796875,8149101
2024-08-23,77700,78400,77500,77700,76743.1796875,9420306
2024-08-26,78100,78200,76000,76100,75162.8828125,15655938
2024-08-27,75700,76500,75600,75800,74866.578125,11130145
2024-08-28,75800,76400,75400,76400,75459.1953125,9794514
2024-08-29,73600,74700,73500,74000,73088.75,16884479
2024-08-30,74400,75000,74100,74300,73385.0546875,16358520
2024-09-02,74500,74700,73500,74400,73483.8203125,12641376
2024-09-03,74100,74300,72500,72500,71607.21875,16314599
2024-09-04,69800,71100,69800,70000,69138,27366563
2024-09-05,70100,71200,69000,69000,68150.3203125,25686769
2024-09-06,69100,69700,68000,68900,68051.5546875,19022299
2024-09-09,66900,68200,66600,67500,66668.7890625,23263298
2024-09-10,67000,67300,66000,66200,65384.796875,30651376
2024-09-11,65100,65500,64200,64900,64100.80859375,35809707
2024-09-12,66000,66600,65200,66300,65483.5703125,35884106
2024-09-13,65000,65500,64300,64400,63606.96875,25045135
2024-09-19,64000,64400,62200,63100,62322.97265625,49402713
2024-09-20,63800,64700,63000,63000,62224.20703125,32746056
2024-09-23,62300,63500,62200,62600,61829.12890625,28542376
2024-09-24,62800,63400,62400,63200,62421.7421875,26957500
2024-09-25,63800,64200,62200,62200,61434.05859375,28652438
2024-09-26,63900,64900,63700,64700,63903.26953125,37566015
2024-09-27,64700,65400,64200,64200,63765.2109375,28433030
2024-09-30,64200,64300,61500,61500,61083.49609375,32694163
2024-10-02,60500,61900,59900,61300,60884.8515625,28473536
2024-10-04,61000,61700,60500,60600,60189.59375,24247578
2024-10-07,60200,61900,59500,61000,60586.8828125,35066533
2024-10-08,60000,61000,59900,60300,59891.625,27411786
2024-10-10,60100,60200,58900,58900,58501.10546875,45262214
2024-10-11,59100,60100,59000,59300,58898.3984375,29623969
2024-10-14,59500,61200,59400,59300,58898.3984375,20886249
2024-10-15,61100,61400,60100,61000,60586.8828125,22715239
2024-10-16,59400,60000,59200,59500,59097.04296875,23303268
2024-10-17,59400,60100,59100,59700,59295.6875,23372873
2024-10-18,59900,60100,59100,59200,58799.07421875,14420260
2024-10-21,59000,59600,58500,59000,58600.4296875,18514905
2024-10-22,58800,58900,57700,57700,57309.234375,27582527
2024-10-23,57500,60000,57100,59100,58699.75,27300780
2024-10-24,58200,58500,56600,56600,56216.68359375,31499922
2024-10-25,56000,56900,55800,55900,55521.421875,25829315
2024-10-28,55700,58500,55700,58100,57706.5234375,27775009
2024-10-29,58000,59600,57300,59600,59196.36328125,28369314
2024-10-30,59100,59800,58600,59100,58699.75,19838511
2024-10-31,58500,61200,58300,59200,58799.07421875,35809196
2024-11-01,59000,59600,58100,58300,57905.16796875,19083180
2024-11-04,58600,59400,58400,58700,58302.4609375,15586947
2024-11-05,57800,58100,57200,57600,57209.91015625,17484474
2024-11-06,57600,58000,56300,57300,56911.94140625,22092218
2024-11-07,56900,58100,56800,57300,56911.94140625,17043102
2024-11-08,58000,58300,57000,57000,56613.97265625,13877396
2024-11-11,56700,56800,55000,55000,54627.51953125,29811326
2024-11-12,54600,54600,53000,53000,52641.0625,37962881
2024-11-13,52000,53000,50500,50600,50257.31640625,52527995
2024-11-14,50200,51800,49900,49900,49562.05859375,48510715
2024-11-15,50300,54200,50300,53500,53137.67578125,46774485
2024-11-18,57000,57500,55900,56700,56316.00390625,48095234
2024-11-19,56500,57500,55900,56300,55918.71484375,31539632
2024-11-20,56100,56500,54800,55300,54925.48828125,20864667
2024-11-21,54900,56900,54700,56400,56018.03515625,19096850
2024-11-22,56000,56700,55900,56000,55620.74609375,15281543
2024-11-25,57400,57900,56700,57900,57507.87890625,36237325
2024-11-26,57900,58900,57500,58300,57905.16796875,23209405
2024-11-27,57700,57800,56000,56300,55918.71484375,21808387
2024-11-28,56000,56400,55200,55500,55124.1328125,20001134
2024-11-29,55100,55300,53800,54200,53832.9375,24513531
2024-12-02,54300,54400,53100,53600,53237,22044867
2024-12-03,53100,54400,53100,53600,53237,23374603
2024-12-04,52000,53400,52000,53100,52740.38671875,29004766
2024-12-05,53200,54400,53200,53700,53336.3203125,23588277
2024-12-06,53900,54400,52700,54100,53733.61328125,22861874
2024-12-09,53500,54600,53200,53400,53038.35546875,26227680
2024-12-10,54500,54500,53700,54000,53634.2890625,20783970
2024-12-11,53600,54200,53400,54000,53634.2890625,14565947
2024-12-12,54000,56500,53900,55900,55521.421875,33476698
2024-12-13,55800,56300,55500,56100,55720.0703125,15908823
2024-12-16,56300,56600,55200,55600,55223.453125,15277277
2024-12-17,54700,55200,54000,54200,53832.9375,20215230
2024-12-18,54100,55400,54000,54900,54528.1953125,13698937
2024-12-19,53500,53800,53100,53100,52740.38671875,22481925
2024-12-20,52700,53100,51900,53000,52641.0625,24674774
2024-12-23,53400,54000,53300,53500,53137.67578125,13672650
2024-12-24,53700,54500,53600,54400,54031.58203125,11634677
2024-12-26,54500,54600,53500,53600,53237,10517075
2024-12-27,53500,54100,53200,53700,53700,10747196
2024-12-30,53300,54000,53100,53200,53200,12624702
2025-01-02,52700,53600,52300,53400,53400,16630538
2025-01-03,52800,55100,52800,54400,54400,19318046
2025-01-06,54400,56200,54300,55900,55900,19034284
2025-01-07,56800,57300,55400,55400,55400,17030235
2025-01-08,54800,57500,54700,57300,57300,26593553
2025-01-09,57600,57700,56100,56100,56100,24490592
2025-01-10,56100,56500,55200,55300,55300,16059223
2025-01-13,54600,55000,54100,54100,54100,16868600
2025-01-14,54200,54600,53700,53900,53900,17465926
2025-01-15,54100,54700,53500,53700,53700,18625025
2025-01-16,54200,55000,54100,54300,54300,18627298
2025-01-17,53800,54100,53200,53700,53700,18805344
2025-01-20,53600,53900,53300,53400,53400,11822531
2025-01-21,53700,54300,53300,53500,53500,13535702
2025-01-22,53400,54400,53100,54300,54300,18341991
2025-01-23,53700,54100,53500,53700,53700,15588067
2025-01-24,53600,53800,53200,53700,53700,11867631
2025-01-31,52200,53000,51700,52400,52400,42186279
2025-02-03,51100,51400,50800,51000,51000,32344897
2025-02-04,51600,53600,51500,52700,52700,27214851
2025-02-05,53600,53800,52800,52900,52900,15974885
2025-02-06,53400,54000,53200,54000,54000,16466025
2025-02-07,53900,54200,53600,53700,53700,14476866
2025-02-10,53000,55900,52900,55600,55600,27577591
2025-02-11,55500,56300,55000,55700,55700,24596196
2025-02-12,55100,55900,54500,55800,55800,26428596
2025-02-13,56100,56400,55600,55800,55800,22448377
2025-02-14,56000,57300,56000,56000,56000,23979779
2025-02-17,56100,56500,55700,56000,56000,11916027
2025-02-18,56200,57200,55900,56900,56900,23583848
